Code zone,Code zone (M49),Zone,Code Produit,Produit,Code Élément,Élément,Code édition,Édition,Unité,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
"129","'450","Madagascar","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.03","E","3.16","E","3.2","E","3.23","E","3.43","E","3.75","E"
"129","'450","Madagascar","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.55","E",,,,,,,"0.62","E",,
"129","'450","Madagascar","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","1.02","E",,,,,,,"1.3","E",,
"129","'450","Madagascar","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.33","E",,,,,,,"0.36","E",,
"129","'450","Madagascar","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.32","E",,,,,,,"0.42","E",,
"129","'450","Madagascar","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.56","E",,,,,,,"0.45","E",,
"129","'450","Madagascar","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.2","E",,,,,,,"0.28","E",,
"129","'450","Madagascar","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","92.8","E","93","E","92.7","E","93.8","E","93.6","E","93.6","E"
"129","'450","Madagascar","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","92.8","E","93","E","92.7","E","93.8","E","93.6","E","93.6","E"
"129","'450","Madagascar","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","24.3","E","25","E","25.5","E","26.5","E","27.1","E","27.7","E"
"129","'450","Madagascar","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","24.9","E","25.6","E","26.2","E","27.2","E","27.8","E","28.5","E"
"131","'458","Malaisie","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","2.99","E","3.08","E","3.16","E","3.28","E","3.41","E","3.77","E"
"131","'458","Malaisie","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.46","E",,,,,,,"0.56","E",,
"131","'458","Malaisie","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.83","E",,,,,,,"0.81","E",,
"131","'458","Malaisie","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.29","E",,,,,,,"0.33","E",,
"131","'458","Malaisie","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.65","E",,,,,,,"0.71","E",,
"131","'458","Malaisie","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.93","E",,,,,,,"0.85","E",,
"131","'458","Malaisie","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.07","E",,,,,,,"0.14","E",,
"131","'458","Malaisie","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","4","E","3.4","E","2.6","E","3.1","E","2.8","E","1.8","E"
"131","'458","Malaisie","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","4","E","3.4","E","2.6","E","3.1","E","2.8","E","1.8","E"
"131","'458","Malaisie","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","1.3","E","1.1","E","0.9","E","1","E","0.9","E","0.6","E"
"131","'458","Malaisie","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","1.3","E","1.1","E","0.9","E","1.1","E","0.9","E","0.6","E"
"130","'454","Malawi","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","2.46","E","2.53","E","2.7","E","2.84","E","3.03","E","3.43","E"
"130","'454","Malawi","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.33","E",,,,,,,"0.6","E",,
"130","'454","Malawi","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","1.08","E",,,,,,,"1.2","E",,
"130","'454","Malawi","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.13","E",,,,,,,"0.27","E",,
"130","'454","Malawi","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.61","E",,,,,,,"0.37","E",,
"130","'454","Malawi","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.4","E",,,,,,,"0.32","E",,
"130","'454","Malawi","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.18","E",,,,,,,"0.26","E",,
"130","'454","Malawi","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","84.6","E","85.5","E","87.1","E","88.5","E","88.7","E","89.6","E"
"130","'454","Malawi","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","84.6","E","85.5","E","87.1","E","88.5","E","88.7","E","89.6","E"
"130","'454","Malawi","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","15.1","E","15.7","E","16.4","E","17.1","E","17.6","E","18.3","E"
"130","'454","Malawi","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","15.3","E","15.8","E","16.6","E","17.3","E","17.8","E","18.4","E"
"132","'462","Maldives","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.45","E","3.5","E","3.53","E","3.72","E","3.95","E","4.36","E"
"132","'462","Maldives","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.24","E",,,,,,,"0.18","E",,
"132","'462","Maldives","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.91","E",,,,,,,"0.93","E",,
"132","'462","Maldives","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.41","E",,,,,,,"0.45","E",,
"132","'462","Maldives","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","1.07","E",,,,,,,"1.26","E",,
"132","'462","Maldives","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.86","E",,,,,,,"0.99","E",,
"132","'462","Maldives","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.1","E",,,,,,,"0.14","E",,
"132","'462","Maldives","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","4.9","E","3.5","E","2.1","E","8.8","E","3","E","1.6","E"
"132","'462","Maldives","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","4.9","E","3.5","E","2.1","E","8.8","E","3","E","1.6","E"
"132","'462","Maldives","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E"
"132","'462","Maldives","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E"
"133","'466","Mali","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","2.87","E","3","E","2.93","E","3.02","E","3.19","E","3.58","E"
"133","'466","Mali","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.43","E",,,,,,,"0.59","E",,
"133","'466","Mali","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","1","E",,,,,,,"1.34","E",,
"133","'466","Mali","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.13","E",,,,,,,"0.26","E",,
"133","'466","Mali","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.65","E",,,,,,,"0.47","E",,
"133","'466","Mali","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.54","E",,,,,,,"0.35","E",,
"133","'466","Mali","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.14","E",,,,,,,"0.18","E",,
"133","'466","Mali","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","55.2","E","52.3","E","47.8","E","53","E","55.6","E","58.7","E"
"133","'466","Mali","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","55.2","E","52.3","E","47.8","E","53","E","55.6","E","58.7","E"
"133","'466","Mali","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","10.7","E","10.4","E","9.8","E","11.3","E","12.2","E","13.3","E"
"133","'466","Mali","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","10.9","E","10.7","E","10.1","E","11.5","E","12.5","E","13.5","E"
"134","'470","Malte","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.35","E","3.49","E","3.75","E","3.74","E","3.94","E","4.44","E"
"134","'470","Malte","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.51","E",,,,,,,"0.54","E",,
"134","'470","Malte","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.8","E",,,,,,,"0.89","E",,
"134","'470","Malte","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.45","E",,,,,,,"0.48","E",,
"134","'470","Malte","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.73","E",,,,,,,"0.83","E",,
"134","'470","Malte","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.93","E",,,,,,,"1.1","E",,
"134","'470","Malte","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.08","E",,,,,,,"0.1","E",,
"134","'470","Malte","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","4.5","E","4.2","E","3.4","E","3.3","E","2.6","E","2.4","E"
"134","'470","Malte","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","4.5","E","4.2","E","3.4","E","3.3","E","2.6","E","2.4","E"
"134","'470","Malte","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E"
"134","'470","Malte","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E","<0.1","E"
"143","'504","Maroc","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","2.6","E","2.64","E","2.65","E","2.69","E","2.79","E","3.14","E"
"143","'504","Maroc","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.41","E",,,,,,,"0.47","E",,
"143","'504","Maroc","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.8","E",,,,,,,"0.83","E",,
"143","'504","Maroc","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.36","E",,,,,,,"0.38","E",,
"143","'504","Maroc","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.48","E",,,,,,,"0.52","E",,
"143","'504","Maroc","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.54","E",,,,,,,"0.45","E",,
"143","'504","Maroc","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.12","E",,,,,,,"0.13","E",,
"143","'504","Maroc","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","13","E","12.4","E","11.7","E","13.8","E","12","E","12.7","E"
"143","'504","Maroc","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","13","E","12.4","E","11.7","E","13.8","E","12","E","12.7","E"
"143","'504","Maroc","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","4.6","E","4.5","E","4.3","E","5.1","E","4.4","E","4.8","E"
"143","'504","Maroc","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","4.6","E","4.4","E","4.2","E","5","E","4.4","E","4.8","E"
"137","'480","Maurice","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.43","E","3.52","E","3.56","E","3.74","E","3.92","E","4.39","E"
"137","'480","Maurice","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.41","E",,,,,,,"0.58","E",,
"137","'480","Maurice","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.88","E",,,,,,,"1.02","E",,
"137","'480","Maurice","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.3","E",,,,,,,"0.36","E",,
"137","'480","Maurice","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","1.07","E",,,,,,,"1.31","E",,
"137","'480","Maurice","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.56","E",,,,,,,"0.51","E",,
"137","'480","Maurice","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.1","E",,,,,,,"0.14","E",,
"137","'480","Maurice","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","15.1","E","14.2","E","13.3","E","18.6","E","17.8","E","17.5","E"
"137","'480","Maurice","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","15.1","E","14.2","E","13.3","E","18.6","E","17.8","E","17.5","E"
"137","'480","Maurice","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","0.2","E","0.2","E","0.2","E","0.2","E","0.2","E","0.2","E"
"137","'480","Maurice","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","0.2","E","0.2","E","0.2","E","0.2","E","0.2","E","0.2","E"
"136","'478","Mauritanie","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.73","E","3.86","E","3.95","E","3.99","E","4.27","E","4.86","E"
